SOURCE_ID,TITLE,URL,ACCESS_DATE,ACCESS_STATUS,PROVENANCE,FILE_PATH,SHA256,BYTES,CONTENT_TYPE,HTTP_STATUS,SOURCE_COLLECTION
USGOV-69A4E80F0B9F8730,Foreign Relations of the United States: frus1964-68v01,https://static.history.state.gov/frus/frus1964-68v01/pdf/frus1964-68v01.pdf,2026-09-21,FAILED,https://history.state.gov/historicaldocuments/frus1964-68v01,,,,,403,FRUS
USGOV-FB812320902D0A75,Foreign Relations of the United States: frus1964-68v02,https://static.history.state.gov/frus/frus1964-68v02/pdf/frus1964-68v02.pdf,2026-09-21,FAILED,https://history.state.gov/historicaldocuments/frus1964-68v02,,,,,403,FRUS
USGOV-AB6D8E20BA48E3FD,Foreign Relations of the United States: frus1964-68v03,https://static.history.state.gov/frus/frus1964-68v03/pdf/frus1964-68v03.pdf,2026-09-21,FAILED,https://history.state.gov/historicaldocuments/frus1964-68v03,,,,,403,FRUS
USGOV-14497D7194552F3B,Foreign Relations of the United States: frus1964-68v04,https://static.history.state.gov/frus/frus1964-68v04/pdf/frus1964-68v04.pdf,2026-09-21,FAILED,https://history.state.gov/historicaldocuments/frus1964-68v04,,,,,403,FRUS
USGOV-1247748419754502,Foreign Relations of the United States: frus1964-68v05,https://static.history.state.gov/frus/frus1964-68v05/pdf/frus1964-68v05.pdf,2026-09-21,FAILED,https://history.state.gov/historicaldocuments/frus1964-68v05,,,,,403,FRUS
USGOV-84AFA3FEA75A4E0D,Foreign Relations of the United States: frus1964-68v06,https://static.history.state.gov/frus/frus1964-68v06/pdf/frus1964-68v06.pdf,2026-09-21,FAILED,https://history.state.gov/historicaldocuments/frus1964-68v06,,,,,403,FRUS
USGOV-87F9C06D22FFC3C5,Foreign Relations of the United States: frus1964-68v07,https://static.history.state.gov/frus/frus1964-68v07/pdf/frus1964-68v07.pdf,2026-09-21,FAILED,https://history.state.gov/historicaldocuments/frus1964-68v07,,,,,403,FRUS
USGOV-16E709D545C8AF9E,Foreign Relations of the United States: frus1964-68v08,https://static.history.state.gov/frus/frus1964-68v08/pdf/frus1964-68v08.pdf,2026-09-21,FAILED,https://history.state.gov/historicaldocuments/frus1964-68v08,,,,,403,FRUS
USGOV-B2307344750ED93E,Foreign Relations of the United States: frus1964-68v09,https://static.history.state.gov/frus/frus1964-68v09/pdf/frus1964-68v09.pdf,2026-09-21,FAILED,https://history.state.gov/historicaldocuments/frus1964-68v09,,,,,403,FRUS
USGOV-461E0DCA90CB055E,Foreign Relations of the United States: frus1964-68v10,https://static.history.state.gov/frus/frus1964-68v10/pdf/frus1964-68v10.pdf,2026-09-21,FAILED,https://history.state.gov/historicaldocuments/frus1964-68v10,,,,,403,FRUS
USGOV-1247D2413C50B6D5,Foreign Relations of the United States: frus1964-68v11,https://static.history.state.gov/frus/frus1964-68v11/pdf/frus1964-68v11.pdf,2026-09-21,FAILED,https://history.state.gov/historicaldocuments/frus1964-68v11,,,,,403,FRUS
USGOV-BD11CC7237474349,Foreign Relations of the United States: frus1964-68v12,https://static.history.state.gov/frus/frus1964-68v12/pdf/frus1964-68v12.pdf,2026-09-21,FAILED,https://history.state.gov/historicaldocuments/frus1964-68v12,,,,,403,FRUS
USGOV-A5244EA75564ED2E,Foreign Relations of the United States: frus1964-68v13,https://static.history.state.gov/frus/frus1964-68v13/pdf/frus1964-68v13.pdf,2026-09-21,FAILED,https://history.state.gov/historicaldocuments/frus1964-68v13,,,,,403,FRUS
USGOV-9708E3DAA34DB76E,Foreign Relations of the United States: frus1964-68v14,https://static.history.state.gov/frus/frus1964-68v14/pdf/frus1964-68v14.pdf,2026-09-21,FAILED,https://history.state.gov/historicaldocuments/frus1964-68v14,,,,,403,FRUS
USGOV-6539430C0F651CB9,Foreign Relations of the United States: frus1964-68v15,https://static.history.state.gov/frus/frus1964-68v15/pdf/frus1964-68v15.pdf,2026-09-21,FAILED,https://history.state.gov/historicaldocuments/frus1964-68v15,,,,,403,FRUS
USGOV-962AE5520FA5F67E,Foreign Relations of the United States: frus1964-68v16,https://static.history.state.gov/frus/frus1964-68v16/pdf/frus1964-68v16.pdf,2026-09-21,FAILED,https://history.state.gov/historicaldocuments/frus1964-68v16,,,,,403,FRUS
USGOV-22786AED82439D92,Foreign Relations of the United States: frus1964-68v17,https://static.history.state.gov/frus/frus1964-68v17/pdf/frus1964-68v17.pdf,2026-09-21,FAILED,https://history.state.gov/historicaldocuments/frus1964-68v17,,,,,403,FRUS
USGOV-5A748BE62977DE22,Foreign Relations of the United States: frus1964-68v18,https://static.history.state.gov/frus/frus1964-68v18/pdf/frus1964-68v18.pdf,2026-09-21,FAILED,https://history.state.gov/historicaldocuments/frus1964-68v18,,,,,403,FRUS
USGOV-9C9B4FDAEB9271D8,Foreign Relations of the United States: frus1964-68v19,https://static.history.state.gov/frus/frus1964-68v19/pdf/frus1964-68v19.pdf,2026-09-21,FAILED,https://history.state.gov/historicaldocuments/frus1964-68v19,,,,,403,FRUS
USGOV-9567DAB582D3A7AA,Foreign Relations of the United States: frus1964-68v20,https://static.history.state.gov/frus/frus1964-68v20/pdf/frus1964-68v20.pdf,2026-09-21,FAILED,https://history.state.gov/historicaldocuments/frus1964-68v20,,,,,403,FRUS
USGOV-F16BE5242658790A,Foreign Relations of the United States: frus1964-68v21,https://static.history.state.gov/frus/frus1964-68v21/pdf/frus1964-68v21.pdf,2026-09-21,FAILED,https://history.state.gov/historicaldocuments/frus1964-68v21,,,,,403,FRUS
USGOV-D0121522EABBBA09,Foreign Relations of the United States: frus1964-68v22,https://static.history.state.gov/frus/frus1964-68v22/pdf/frus1964-68v22.pdf,2026-09-21,FAILED,https://history.state.gov/historicaldocuments/frus1964-68v22,,,,,403,FRUS
USGOV-3E5676D7C1EBC46D,Foreign Relations of the United States: frus1964-68v23,https://static.history.state.gov/frus/frus1964-68v23/pdf/frus1964-68v23.pdf,2026-09-21,ACQUIRED,https://history.state.gov/historicaldocuments/frus1964-68v23,GOVERNMENT_BULK/FRUS/bf3d84434667__frus1964-68v23.pdf,bf3d84434667857ec4f9036c665be4a4f9d6bb367e9bc418e78c342d7878836e,3784950,application/pdf,200,FRUS
USGOV-83D4013A0992D1C1,Foreign Relations of the United States: frus1964-68v24,https://static.history.state.gov/frus/frus1964-68v24/pdf/frus1964-68v24.pdf,2026-09-21,FAILED,https://history.state.gov/historicaldocuments/frus1964-68v24,,,,,403,FRUS
USGOV-34E6D0F5743E75F2,Foreign Relations of the United States: frus1964-68v25,https://static.history.state.gov/frus/frus1964-68v25/pdf/frus1964-68v25.pdf,2026-09-21,FAILED,https://history.state.gov/historicaldocuments/frus1964-68v25,,,,,403,FRUS
USGOV-32B054EFD967FAD4,Foreign Relations of the United States: frus1964-68v26,https://static.history.state.gov/frus/frus1964-68v26/pdf/frus1964-68v26.pdf,2026-09-21,FAILED,https://history.state.gov/historicaldocuments/frus1964-68v26,,,,,403,FRUS
USGOV-09D684CB56D5C90E,Foreign Relations of the United States: frus1964-68v27,https://static.history.state.gov/frus/frus1964-68v27/pdf/frus1964-68v27.pdf,2026-09-21,FAILED,https://history.state.gov/historicaldocuments/frus1964-68v27,,,,,403,FRUS
USGOV-88712F5B25C6E27A,Foreign Relations of the United States: frus1964-68v28,https://static.history.state.gov/frus/frus1964-68v28/pdf/frus1964-68v28.pdf,2026-09-21,FAILED,https://history.state.gov/historicaldocuments/frus1964-68v28,,,,,403,FRUS
USGOV-21BA88DC9C99DA15,Foreign Relations of the United States: frus1964-68v29p1,https://static.history.state.gov/frus/frus1964-68v29p1/pdf/frus1964-68v29p1.pdf,2026-09-21,FAILED,https://history.state.gov/historicaldocuments/frus1964-68v29p1,,,,,403,FRUS
USGOV-1911F27AE1FB15AC,Foreign Relations of the United States: frus1964-68v29p2,https://static.history.state.gov/frus/frus1964-68v29p2/pdf/frus1964-68v29p2.pdf,2026-09-21,ACQUIRED,https://history.state.gov/historicaldocuments/frus1964-68v29p2,GOVERNMENT_BULK/FRUS/9056b51396e1__frus1964-68v29p2.pdf,9056b51396e1c7b61fcf0789ca34e209632ea3955ec4b2e99f5fea87c36afa61,1182844,application/pdf,200,FRUS
USGOV-0CECA590E941F724,Foreign Relations of the United States: frus1964-68v30,https://static.history.state.gov/frus/frus1964-68v30/pdf/frus1964-68v30.pdf,2026-09-21,FAILED,https://history.state.gov/historicaldocuments/frus1964-68v30,,,,,403,FRUS
USGOV-F05DEBD676913279,Foreign Relations of the United States: frus1964-68v31,https://static.history.state.gov/frus/frus1964-68v31/pdf/frus1964-68v31.pdf,2026-09-21,FAILED,https://history.state.gov/historicaldocuments/frus1964-68v31,,,,,,FRUS
USGOV-4B598B96F55B0596,Foreign Relations of the United States: frus1964-68v32,https://static.history.state.gov/frus/frus1964-68v32/pdf/frus1964-68v32.pdf,2026-09-21,FAILED,https://history.state.gov/historicaldocuments/frus1964-68v32,,,,,,FRUS
USGOV-25BEBAC4C965070C,Foreign Relations of the United States: frus1964-68v33,https://static.history.state.gov/frus/frus1964-68v33/pdf/frus1964-68v33.pdf,2026-09-21,FAILED,https://history.state.gov/historicaldocuments/frus1964-68v33,,,,,403,FRUS
USGOV-BFBD55B804029245,Foreign Relations of the United States: frus1964-68v34,https://static.history.state.gov/frus/frus1964-68v34/pdf/frus1964-68v34.pdf,2026-09-21,FAILED,https://history.state.gov/historicaldocuments/frus1964-68v34,,,,,403,FRUS
USGOV-3D64EAB58E25D635,Foreign Relations of the United States: frus1969-76v01,https://static.history.state.gov/frus/frus1969-76v01/pdf/frus1969-76v01.pdf,2026-09-21,FAILED,https://history.state.gov/historicaldocuments/frus1969-76v01,,,,,403,FRUS
USGOV-8FB979241CEA55E7,Foreign Relations of the United States: frus1969-76v02,https://static.history.state.gov/frus/frus1969-76v02/pdf/frus1969-76v02.pdf,2026-09-21,ACQUIRED,https://history.state.gov/historicaldocuments/frus1969-76v02,GOVERNMENT_BULK/FRUS/819383532650__frus1969-76v02.pdf,819383532650e7c99538844a9ee2445f0580009d7a3f54e5e3ab3403ca586f88,3205166,application/pdf,200,FRUS
USGOV-F313589504ACCA47,Foreign Relations of the United States: frus1969-76v03,https://static.history.state.gov/frus/frus1969-76v03/pdf/frus1969-76v03.pdf,2026-09-21,FAILED,https://history.state.gov/historicaldocuments/frus1969-76v03,,,,,403,FRUS
USGOV-B221FE759EBA5EAD,Foreign Relations of the United States: frus1969-76v04,https://static.history.state.gov/frus/frus1969-76v04/pdf/frus1969-76v04.pdf,2026-09-21,FAILED,https://history.state.gov/historicaldocuments/frus1969-76v04,,,,,403,FRUS
USGOV-5CEAE139FA86D3B2,Foreign Relations of the United States: frus1969-76v05,https://static.history.state.gov/frus/frus1969-76v05/pdf/frus1969-76v05.pdf,2026-09-21,ACQUIRED,https://history.state.gov/historicaldocuments/frus1969-76v05,GOVERNMENT_BULK/FRUS/7f43a06aeb50__frus1969-76v05.pdf,7f43a06aeb501fed49acb48680afe3d0df124f5581c5c5707f490bedb5ca7e58,3366752,application/pdf,200,FRUS
USGOV-D444670974E7CF80,Foreign Relations of the United States: frus1969-76v06,https://static.history.state.gov/frus/frus1969-76v06/pdf/frus1969-76v06.pdf,2026-09-21,ACQUIRED,https://history.state.gov/historicaldocuments/frus1969-76v06,GOVERNMENT_BULK/FRUS/dd5d02a1ba06__frus1969-76v06.pdf,dd5d02a1ba06114626af7a326f77ff969cac1eb9dc31f93dd8523f108a1e575f,4131777,application/pdf,200,FRUS
USGOV-52EDFCB6FC2726E0,Foreign Relations of the United States: frus1969-76v07,https://static.history.state.gov/frus/frus1969-76v07/pdf/frus1969-76v07.pdf,2026-09-21,ACQUIRED,https://history.state.gov/historicaldocuments/frus1969-76v07,GOVERNMENT_BULK/FRUS/934b40c73757__frus1969-76v07.pdf,934b40c737572ac407aa9d9a4cbd09e38206a31d0cd5fb0fa8753224edcd164d,3394754,application/pdf,200,FRUS
USGOV-32CFF3CBE3361C8F,Foreign Relations of the United States: frus1969-76v08,https://static.history.state.gov/frus/frus1969-76v08/pdf/frus1969-76v08.pdf,2026-09-21,ACQUIRED,https://history.state.gov/historicaldocuments/frus1969-76v08,GOVERNMENT_BULK/FRUS/e0b9e718f19e__frus1969-76v08.pdf,e0b9e718f19e495043b8460a486e9b69c4e3f27fa085005da076b6504eda6725,3544520,application/pdf,200,FRUS
USGOV-E14F204A45E0967E,Foreign Relations of the United States: frus1969-76v09,https://static.history.state.gov/frus/frus1969-76v09/pdf/frus1969-76v09.pdf,2026-09-21,ACQUIRED,https://history.state.gov/historicaldocuments/frus1969-76v09,GOVERNMENT_BULK/FRUS/767d38d759d2__frus1969-76v09.pdf,767d38d759d2db7ba88ff1876dd7b338d8dd9a84631a28873a608ef6b1a51581,4010110,application/pdf,200,FRUS
USGOV-86C5C41B5608A359,Foreign Relations of the United States: frus1969-76v10,https://static.history.state.gov/frus/frus1969-76v10/pdf/frus1969-76v10.pdf,2026-09-21,ACQUIRED,https://history.state.gov/historicaldocuments/frus1969-76v10,GOVERNMENT_BULK/FRUS/dcf76310d352__frus1969-76v10.pdf,dcf76310d352021f1202e0f2eee2392c41727dc5c0cdb6a47f13993fa7e5cd4f,3438011,application/pdf,200,FRUS
USGOV-BA5DFBC20CDC3868,Foreign Relations of the United States: frus1969-76v11,https://static.history.state.gov/frus/frus1969-76v11/pdf/frus1969-76v11.pdf,2026-09-21,FAILED,https://history.state.gov/historicaldocuments/frus1969-76v11,,,,,,FRUS
USGOV-4E45C8082FB78206,Foreign Relations of the United States: frus1969-76v12,https://static.history.state.gov/frus/frus1969-76v12/pdf/frus1969-76v12.pdf,2026-09-21,ACQUIRED,https://history.state.gov/historicaldocuments/frus1969-76v12,GOVERNMENT_BULK/FRUS/8b3268be2cca__frus1969-76v12.pdf,8b3268be2cca54cd121abcaefc91e8d6fee75e821a440fff543f53fcbc62a9e2,2273329,application/pdf,200,FRUS
USGOV-8C2BEF9B5A339138,Foreign Relations of the United States: frus1969-76v13,https://static.history.state.gov/frus/frus1969-76v13/pdf/frus1969-76v13.pdf,2026-09-21,ACQUIRED,https://history.state.gov/historicaldocuments/frus1969-76v13,GOVERNMENT_BULK/FRUS/1c9ea677140f__frus1969-76v13.pdf,1c9ea677140fad90fb21be5a58c1b1b76161cff6e86e73495b5ca735f54c33bc,3392706,application/pdf,200,FRUS
USGOV-71CFB45C72962EBD,Foreign Relations of the United States: frus1969-76v14,https://static.history.state.gov/frus/frus1969-76v14/pdf/frus1969-76v14.pdf,2026-09-21,FAILED,https://history.state.gov/historicaldocuments/frus1969-76v14,,,,,,FRUS
USGOV-9D9E6A868685E063,Foreign Relations of the United States: frus1969-76v15,https://static.history.state.gov/frus/frus1969-76v15/pdf/frus1969-76v15.pdf,2026-09-21,ACQUIRED,https://history.state.gov/historicaldocuments/frus1969-76v15,GOVERNMENT_BULK/FRUS/343afa6896bc__frus1969-76v15.pdf,343afa6896bcfeebc4e28f37ed7cc865fdbc0f7d39101b800fa6281a4f48be77,3915165,application/pdf,200,FRUS
USGOV-F8AF3B34FE4713C3,Foreign Relations of the United States: frus1969-76v16,https://static.history.state.gov/frus/frus1969-76v16/pdf/frus1969-76v16.pdf,2026-09-21,ACQUIRED,https://history.state.gov/historicaldocuments/frus1969-76v16,GOVERNMENT_BULK/FRUS/e5abc5edaf32__frus1969-76v16.pdf,e5abc5edaf322585fe595a8ec9dbc60f41f490a23c09a5a87ba6e2bc971f18dc,4842913,application/pdf,200,FRUS
USGOV-4B9E80E78EC627A4,Foreign Relations of the United States: frus1969-76v17,https://static.history.state.gov/frus/frus1969-76v17/pdf/frus1969-76v17.pdf,2026-09-21,ACQUIRED,https://history.state.gov/historicaldocuments/frus1969-76v17,GOVERNMENT_BULK/FRUS/38b2d52f6a01__frus1969-76v17.pdf,38b2d52f6a01c2f84fe84fd6cb5fcbb34fc364d1d6fee934cfd45fb693883682,4161911,application/pdf,200,FRUS
USGOV-F40BEE037C135778,Foreign Relations of the United States: frus1969-76v18,https://static.history.state.gov/frus/frus1969-76v18/pdf/frus1969-76v18.pdf,2026-09-21,ACQUIRED,https://history.state.gov/historicaldocuments/frus1969-76v18,GOVERNMENT_BULK/FRUS/66e4278a5c78__frus1969-76v18.pdf,66e4278a5c78128ad3743ec2860c1d52afd7f6a129dce41e47aeb9bbf23675f0,3937474,application/pdf,200,FRUS
USGOV-8E084CE4AF7CCDD8,Foreign Relations of the United States: frus1969-76v19p1,https://static.history.state.gov/frus/frus1969-76v19p1/pdf/frus1969-76v19p1.pdf,2026-09-21,ACQUIRED,https://history.state.gov/historicaldocuments/frus1969-76v19p1,GOVERNMENT_BULK/FRUS/4f045969739a__frus1969-76v19p1.pdf,4f045969739ae1fdd156e652591145a457dd0ce612489b0032f865f6cd60d908,1714120,application/pdf,200,FRUS
USGOV-1540CA190C930CD5,Foreign Relations of the United States: frus1969-76v19p2,https://static.history.state.gov/frus/frus1969-76v19p2/pdf/frus1969-76v19p2.pdf,2026-09-21,ACQUIRED,https://history.state.gov/historicaldocuments/frus1969-76v19p2,GOVERNMENT_BULK/FRUS/f446c9923aa5__frus1969-76v19p2.pdf,f446c9923aa5ab855e871592458773fc32fc214fcbf0c793adcebb6d395d5399,1767256,application/pdf,200,FRUS
USGOV-3B9AE058FE6D7441,Foreign Relations of the United States: frus1969-76v20,https://static.history.state.gov/frus/frus1969-76v20/pdf/frus1969-76v20.pdf,2026-09-21,ACQUIRED,https://history.state.gov/historicaldocuments/frus1969-76v20,GOVERNMENT_BULK/FRUS/4ee24ca30353__frus1969-76v20.pdf,4ee24ca30353da35e481637e65ff300319f13f05c2389a7f9e167423be48d944,3016902,application/pdf,200,FRUS
USGOV-D31EAFF036CA58FA,Foreign Relations of the United States: frus1969-76v21,https://static.history.state.gov/frus/frus1969-76v21/pdf/frus1969-76v21.pdf,2026-09-21,ACQUIRED,https://history.state.gov/historicaldocuments/frus1969-76v21,GOVERNMENT_BULK/FRUS/251bda4f4719__frus1969-76v21.pdf,251bda4f4719a38a1f1c3356dc98a8c13e4d2aac534554848d38a1bf770fb6d8,3664708,application/pdf,200,FRUS
USGOV-4A1A98C01D40C684,Foreign Relations of the United States: frus1969-76v22,https://static.history.state.gov/frus/frus1969-76v22/pdf/frus1969-76v22.pdf,2026-09-21,ACQUIRED,https://history.state.gov/historicaldocuments/frus1969-76v22,GOVERNMENT_BULK/FRUS/0734dc53f85a__frus1969-76v22.pdf,0734dc53f85ad86c36cc3280ee82c9010f3f8e74d4b6e5535d5a998a30b3742e,1540325,application/pdf,200,FRUS
USGOV-6485FAA794D58967,Foreign Relations of the United States: frus1969-76v23,https://static.history.state.gov/frus/frus1969-76v23/pdf/frus1969-76v23.pdf,2026-09-21,ACQUIRED,https://history.state.gov/historicaldocuments/frus1969-76v23,GOVERNMENT_BULK/FRUS/cff7807f909d__frus1969-76v23.pdf,cff7807f909d4af9d6d630845289915f7e999f2c6d51ccef37416172fd192908,5056267,application/pdf,200,FRUS
USGOV-C7EE3FB2A6B5CD9A,Foreign Relations of the United States: frus1969-76v24,https://static.history.state.gov/frus/frus1969-76v24/pdf/frus1969-76v24.pdf,2026-09-21,FAILED,https://history.state.gov/historicaldocuments/frus1969-76v24,,,,,,FRUS
USGOV-3E94159FD191F75D,Foreign Relations of the United States: frus1969-76v25,https://static.history.state.gov/frus/frus1969-76v25/pdf/frus1969-76v25.pdf,2026-09-21,ACQUIRED,https://history.state.gov/historicaldocuments/frus1969-76v25,GOVERNMENT_BULK/FRUS/180c960bac62__frus1969-76v25.pdf,180c960bac62a6d3b3564a6cb82b81bc5a8db40fe0f0c88081f6f2ea39710c63,4244767,application/pdf,200,FRUS
USGOV-E0CE5001560920DF,Foreign Relations of the United States: frus1969-76v26,https://static.history.state.gov/frus/frus1969-76v26/pdf/frus1969-76v26.pdf,2026-09-21,FAILED,https://history.state.gov/historicaldocuments/frus1969-76v26,,,,,,FRUS
USGOV-85D6615B1C1FE833,Foreign Relations of the United States: frus1969-76v27,https://static.history.state.gov/frus/frus1969-76v27/pdf/frus1969-76v27.pdf,2026-09-21,ACQUIRED,https://history.state.gov/historicaldocuments/frus1969-76v27,GOVERNMENT_BULK/FRUS/d86e9c4d7041__frus1969-76v27.pdf,d86e9c4d704145e7545e53133c8b0a5e4ce5b5513d87e0148223be13ce0af0a6,3672927,application/pdf,200,FRUS
USGOV-C0B40379485D2837,Foreign Relations of the United States: frus1969-76v28,https://static.history.state.gov/frus/frus1969-76v28/pdf/frus1969-76v28.pdf,2026-09-21,ACQUIRED,https://history.state.gov/historicaldocuments/frus1969-76v28,GOVERNMENT_BULK/FRUS/8e33190973cd__frus1969-76v28.pdf,8e33190973cd7598fce7fce2e081bd1ebfeaa06b4014048dbfba13dcb411ff37,2846692,application/pdf,200,FRUS
USGOV-B5C1CA25519BED0F,Foreign Relations of the United States: frus1969-76v29,https://static.history.state.gov/frus/frus1969-76v29/pdf/frus1969-76v29.pdf,2026-09-21,FAILED,https://history.state.gov/historicaldocuments/frus1969-76v29,,,,,,FRUS
USGOV-51F4F35EEC98A7D0,Foreign Relations of the United States: frus1969-76v30,https://static.history.state.gov/frus/frus1969-76v30/pdf/frus1969-76v30.pdf,2026-09-21,ACQUIRED,https://history.state.gov/historicaldocuments/frus1969-76v30,GOVERNMENT_BULK/FRUS/57bbfed7cb96__frus1969-76v30.pdf,57bbfed7cb96d558e48a83e0d730073e16743377a9efbe8cee771468fa2eddc0,3364200,application/pdf,200,FRUS
USGOV-E876CC3390E57697,Foreign Relations of the United States: frus1969-76v31,https://static.history.state.gov/frus/frus1969-76v31/pdf/frus1969-76v31.pdf,2026-09-21,ACQUIRED,https://history.state.gov/historicaldocuments/frus1969-76v31,GOVERNMENT_BULK/FRUS/d9784dfa1ceb__frus1969-76v31.pdf,d9784dfa1ceb45f68408d9fc091318a436463f78e1514f2872031d1c6eee6065,3798996,application/pdf,200,FRUS
USGOV-7FC44C511BECF764,Foreign Relations of the United States: frus1969-76v32,https://static.history.state.gov/frus/frus1969-76v32/pdf/frus1969-76v32.pdf,2026-09-21,ACQUIRED,https://history.state.gov/historicaldocuments/frus1969-76v32,GOVERNMENT_BULK/FRUS/32b3d205f474__frus1969-76v32.pdf,32b3d205f474fb0736342c9100938a3cce64eedd7ff6d1ce98fdf12a76e8f04d,3152450,application/pdf,200,FRUS
USGOV-D59E7A5893830833,Foreign Relations of the United States: frus1969-76v33,https://static.history.state.gov/frus/frus1969-76v33/pdf/frus1969-76v33.pdf,2026-09-21,ACQUIRED,https://history.state.gov/historicaldocuments/frus1969-76v33,GOVERNMENT_BULK/FRUS/dd55813654db__frus1969-76v33.pdf,dd55813654db985fc01d1a492687ce5978dffc5944fd5df32c6df724238e37da,3610160,application/pdf,200,FRUS
USGOV-55706F06609A8617,Foreign Relations of the United States: frus1969-76v34,https://static.history.state.gov/frus/frus1969-76v34/pdf/frus1969-76v34.pdf,2026-09-21,ACQUIRED,https://history.state.gov/historicaldocuments/frus1969-76v34,GOVERNMENT_BULK/FRUS/1de6041b4935__frus1969-76v34.pdf,1de6041b4935f6fb77afdaaa168d3d71e2c9fa6fc67ea15b33b32fc3d5309138,3406570,application/pdf,200,FRUS
USGOV-482A5A92B5C20BF4,Foreign Relations of the United States: frus1969-76v35,https://static.history.state.gov/frus/frus1969-76v35/pdf/frus1969-76v35.pdf,2026-09-21,ACQUIRED,https://history.state.gov/historicaldocuments/frus1969-76v35,GOVERNMENT_BULK/FRUS/e25cdfbeeca3__frus1969-76v35.pdf,e25cdfbeeca3f8dea9a22d5564fd327fc259146819872dedbb493fb341dbd303,3639397,application/pdf,200,FRUS
USGOV-6E054A831F8B2ECC,Foreign Relations of the United States: frus1969-76v36,https://static.history.state.gov/frus/frus1969-76v36/pdf/frus1969-76v36.pdf,2026-09-21,ACQUIRED,https://history.state.gov/historicaldocuments/frus1969-76v36,GOVERNMENT_BULK/FRUS/8055eb82110d__frus1969-76v36.pdf,8055eb82110d3cbc5638d5f4fd3e32c976f33a800ab88b4efd116d5f556f5340,4629237,application/pdf,200,FRUS
USGOV-6BC4F37E78A2116B,Foreign Relations of the United States: frus1969-76v37,https://static.history.state.gov/frus/frus1969-76v37/pdf/frus1969-76v37.pdf,2026-09-21,ACQUIRED,https://history.state.gov/historicaldocuments/frus1969-76v37,GOVERNMENT_BULK/FRUS/ad8f7a8db098__frus1969-76v37.pdf,ad8f7a8db098b93692e7d1e897076c84b174eab2e3ace4b82590ae6343368c19,3490831,application/pdf,200,FRUS
USGOV-96F8C1CE57A06781,Foreign Relations of the United States: frus1969-76v38p1,https://static.history.state.gov/frus/frus1969-76v38p1/pdf/frus1969-76v38p1.pdf,2026-09-21,ACQUIRED,https://history.state.gov/historicaldocuments/frus1969-76v38p1,GOVERNMENT_BULK/FRUS/ab7aec1e283c__frus1969-76v38p1.pdf,ab7aec1e283c051e98d407ff4114d6e1638a39d91f3404fe774f04d5c339ddba,2441703,application/pdf,200,FRUS
